image,annotation,Mask
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0075.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0075.xml,Data_Set_Larch_Casebearer/Masks/B10_0075.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0107.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0107.xml,Data_Set_Larch_Casebearer/Masks/B10_0107.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0010.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0010.xml,Data_Set_Larch_Casebearer/Masks/B10_0010.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0105.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0105.xml,Data_Set_Larch_Casebearer/Masks/B10_0105.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0072.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0072.xml,Data_Set_Larch_Casebearer/Masks/B10_0072.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0144.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0144.xml,Data_Set_Larch_Casebearer/Masks/B10_0144.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0043.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0043.xml,Data_Set_Larch_Casebearer/Masks/B10_0043.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0119.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0119.xml,Data_Set_Larch_Casebearer/Masks/B10_0119.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0062.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0062.xml,Data_Set_Larch_Casebearer/Masks/B10_0062.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0014.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0014.xml,Data_Set_Larch_Casebearer/Masks/B10_0014.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0115.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0115.xml,Data_Set_Larch_Casebearer/Masks/B10_0115.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0131.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0131.xml,Data_Set_Larch_Casebearer/Masks/B10_0131.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0003.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0003.xml,Data_Set_Larch_Casebearer/Masks/B10_0003.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0023.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0023.xml,Data_Set_Larch_Casebearer/Masks/B10_0023.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0095.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0095.xml,Data_Set_Larch_Casebearer/Masks/B10_0095.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0004.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0004.xml,Data_Set_Larch_Casebearer/Masks/B10_0004.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0151.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0151.xml,Data_Set_Larch_Casebearer/Masks/B10_0151.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0172.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0172.xml,Data_Set_Larch_Casebearer/Masks/B10_0172.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0145.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0145.xml,Data_Set_Larch_Casebearer/Masks/B10_0145.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0059.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0059.xml,Data_Set_Larch_Casebearer/Masks/B10_0059.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0060.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0060.xml,Data_Set_Larch_Casebearer/Masks/B10_0060.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0129.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0129.xml,Data_Set_Larch_Casebearer/Masks/B10_0129.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0125.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0125.xml,Data_Set_Larch_Casebearer/Masks/B10_0125.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0005.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0005.xml,Data_Set_Larch_Casebearer/Masks/B10_0005.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0116.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0116.xml,Data_Set_Larch_Casebearer/Masks/B10_0116.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0161.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0161.xml,Data_Set_Larch_Casebearer/Masks/B10_0161.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0091.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0091.xml,Data_Set_Larch_Casebearer/Masks/B10_0091.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0082.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0082.xml,Data_Set_Larch_Casebearer/Masks/B10_0082.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0146.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0146.xml,Data_Set_Larch_Casebearer/Masks/B10_0146.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0099.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0099.xml,Data_Set_Larch_Casebearer/Masks/B10_0099.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0158.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0158.xml,Data_Set_Larch_Casebearer/Masks/B10_0158.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0218.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0218.xml,Data_Set_Larch_Casebearer/Masks/B10_0218.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0193.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0193.xml,Data_Set_Larch_Casebearer/Masks/B10_0193.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0083.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0083.xml,Data_Set_Larch_Casebearer/Masks/B10_0083.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0074.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0074.xml,Data_Set_Larch_Casebearer/Masks/B10_0074.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0111.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0111.xml,Data_Set_Larch_Casebearer/Masks/B10_0111.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0201.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0201.xml,Data_Set_Larch_Casebearer/Masks/B10_0201.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0118.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0118.xml,Data_Set_Larch_Casebearer/Masks/B10_0118.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0126.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0126.xml,Data_Set_Larch_Casebearer/Masks/B10_0126.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0034.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0034.xml,Data_Set_Larch_Casebearer/Masks/B10_0034.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0188.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0188.xml,Data_Set_Larch_Casebearer/Masks/B10_0188.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0090.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0090.xml,Data_Set_Larch_Casebearer/Masks/B10_0090.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0121.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0121.xml,Data_Set_Larch_Casebearer/Masks/B10_0121.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0183.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0183.xml,Data_Set_Larch_Casebearer/Masks/B10_0183.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0098.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0098.xml,Data_Set_Larch_Casebearer/Masks/B10_0098.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0143.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0143.xml,Data_Set_Larch_Casebearer/Masks/B10_0143.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0137.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0137.xml,Data_Set_Larch_Casebearer/Masks/B10_0137.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0113.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0113.xml,Data_Set_Larch_Casebearer/Masks/B10_0113.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0215.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0215.xml,Data_Set_Larch_Casebearer/Masks/B10_0215.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0217.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0217.xml,Data_Set_Larch_Casebearer/Masks/B10_0217.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0128.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0128.xml,Data_Set_Larch_Casebearer/Masks/B10_0128.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0006.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0006.xml,Data_Set_Larch_Casebearer/Masks/B10_0006.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0169.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0169.xml,Data_Set_Larch_Casebearer/Masks/B10_0169.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0068.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0068.xml,Data_Set_Larch_Casebearer/Masks/B10_0068.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0039.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0039.xml,Data_Set_Larch_Casebearer/Masks/B10_0039.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0061.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0061.xml,Data_Set_Larch_Casebearer/Masks/B10_0061.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0209.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0209.xml,Data_Set_Larch_Casebearer/Masks/B10_0209.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0155.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0155.xml,Data_Set_Larch_Casebearer/Masks/B10_0155.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0087.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0087.xml,Data_Set_Larch_Casebearer/Masks/B10_0087.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0086.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0086.xml,Data_Set_Larch_Casebearer/Masks/B10_0086.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0057.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0057.xml,Data_Set_Larch_Casebearer/Masks/B10_0057.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0127.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0127.xml,Data_Set_Larch_Casebearer/Masks/B10_0127.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0164.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0164.xml,Data_Set_Larch_Casebearer/Masks/B10_0164.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0045.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0045.xml,Data_Set_Larch_Casebearer/Masks/B10_0045.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0189.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0189.xml,Data_Set_Larch_Casebearer/Masks/B10_0189.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0052.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0052.xml,Data_Set_Larch_Casebearer/Masks/B10_0052.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0153.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0153.xml,Data_Set_Larch_Casebearer/Masks/B10_0153.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0076.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0076.xml,Data_Set_Larch_Casebearer/Masks/B10_0076.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0019.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0019.xml,Data_Set_Larch_Casebearer/Masks/B10_0019.png
Data_Set_Larch_Casebearer/Nordkap_20190819/Images/B10_0139.JPG,Data_Set_Larch_Casebearer/Nordkap_20190819/Annotations/B10_0139.xml,Data_Set_Larch_Casebearer/Masks/B10_0139.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0033.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0033.xml,Data_Set_Larch_Casebearer/Masks/B09_0033.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0107.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0107.xml,Data_Set_Larch_Casebearer/Masks/B09_0107.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0097.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0097.xml,Data_Set_Larch_Casebearer/Masks/B09_0097.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0013.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0013.xml,Data_Set_Larch_Casebearer/Masks/B09_0013.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0052.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0052.xml,Data_Set_Larch_Casebearer/Masks/B09_0052.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0110.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0110.xml,Data_Set_Larch_Casebearer/Masks/B09_0110.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0055.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0055.xml,Data_Set_Larch_Casebearer/Masks/B09_0055.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0099.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0099.xml,Data_Set_Larch_Casebearer/Masks/B09_0099.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0004.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0004.xml,Data_Set_Larch_Casebearer/Masks/B09_0004.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0078.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0078.xml,Data_Set_Larch_Casebearer/Masks/B09_0078.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0059.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0059.xml,Data_Set_Larch_Casebearer/Masks/B09_0059.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0020.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0020.xml,Data_Set_Larch_Casebearer/Masks/B09_0020.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0053.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0053.xml,Data_Set_Larch_Casebearer/Masks/B09_0053.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0085.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0085.xml,Data_Set_Larch_Casebearer/Masks/B09_0085.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0028.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0028.xml,Data_Set_Larch_Casebearer/Masks/B09_0028.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0076.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0076.xml,Data_Set_Larch_Casebearer/Masks/B09_0076.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0075.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0075.xml,Data_Set_Larch_Casebearer/Masks/B09_0075.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0032.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0032.xml,Data_Set_Larch_Casebearer/Masks/B09_0032.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0062.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0062.xml,Data_Set_Larch_Casebearer/Masks/B09_0062.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0060.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0060.xml,Data_Set_Larch_Casebearer/Masks/B09_0060.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0068.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0068.xml,Data_Set_Larch_Casebearer/Masks/B09_0068.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0014.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0014.xml,Data_Set_Larch_Casebearer/Masks/B09_0014.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0102.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0102.xml,Data_Set_Larch_Casebearer/Masks/B09_0102.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0030.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0030.xml,Data_Set_Larch_Casebearer/Masks/B09_0030.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0047.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0047.xml,Data_Set_Larch_Casebearer/Masks/B09_0047.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0044.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0044.xml,Data_Set_Larch_Casebearer/Masks/B09_0044.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0058.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0058.xml,Data_Set_Larch_Casebearer/Masks/B09_0058.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0087.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0087.xml,Data_Set_Larch_Casebearer/Masks/B09_0087.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0023.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0023.xml,Data_Set_Larch_Casebearer/Masks/B09_0023.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0005.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0005.xml,Data_Set_Larch_Casebearer/Masks/B09_0005.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0049.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0049.xml,Data_Set_Larch_Casebearer/Masks/B09_0049.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0022.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0022.xml,Data_Set_Larch_Casebearer/Masks/B09_0022.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0029.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0029.xml,Data_Set_Larch_Casebearer/Masks/B09_0029.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0090.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0090.xml,Data_Set_Larch_Casebearer/Masks/B09_0090.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0027.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0027.xml,Data_Set_Larch_Casebearer/Masks/B09_0027.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0061.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0061.xml,Data_Set_Larch_Casebearer/Masks/B09_0061.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0042.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0042.xml,Data_Set_Larch_Casebearer/Masks/B09_0042.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0064.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0064.xml,Data_Set_Larch_Casebearer/Masks/B09_0064.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0081.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0081.xml,Data_Set_Larch_Casebearer/Masks/B09_0081.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0112.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0112.xml,Data_Set_Larch_Casebearer/Masks/B09_0112.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0050.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0050.xml,Data_Set_Larch_Casebearer/Masks/B09_0050.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0065.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0065.xml,Data_Set_Larch_Casebearer/Masks/B09_0065.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0094.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0094.xml,Data_Set_Larch_Casebearer/Masks/B09_0094.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0082.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0082.xml,Data_Set_Larch_Casebearer/Masks/B09_0082.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0046.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0046.xml,Data_Set_Larch_Casebearer/Masks/B09_0046.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0040.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0040.xml,Data_Set_Larch_Casebearer/Masks/B09_0040.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0025.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0025.xml,Data_Set_Larch_Casebearer/Masks/B09_0025.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0007.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0007.xml,Data_Set_Larch_Casebearer/Masks/B09_0007.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0011.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0011.xml,Data_Set_Larch_Casebearer/Masks/B09_0011.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0080.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0080.xml,Data_Set_Larch_Casebearer/Masks/B09_0080.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0105.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0105.xml,Data_Set_Larch_Casebearer/Masks/B09_0105.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0083.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0083.xml,Data_Set_Larch_Casebearer/Masks/B09_0083.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0001.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0001.xml,Data_Set_Larch_Casebearer/Masks/B09_0001.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0018.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0018.xml,Data_Set_Larch_Casebearer/Masks/B09_0018.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0071.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0071.xml,Data_Set_Larch_Casebearer/Masks/B09_0071.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0106.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0106.xml,Data_Set_Larch_Casebearer/Masks/B09_0106.png
Data_Set_Larch_Casebearer/Kampe_20190819/Images/B09_0008.JPG,Data_Set_Larch_Casebearer/Kampe_20190819/Annotations/B09_0008.xml,Data_Set_Larch_Casebearer/Masks/B09_0008.png
